url,label
yelp.com/biz/chuys-restaurant-van-horn,1
www.cbsnews.com/sections/business/main500395.shtml,1
https://smbc.servicecrrw-jp.cc,0
xn--fbecure-kog.ml,0
uk.ask.com/wiki/West_Dublin/Pleasanton_(BART_station),1
fb-setting-page00.16mb.com,0
https://www.eki.poszyq.cn/,0
uk.ask.com/wiki/Ford_Taurus,1
https://jaces.co.jp.goldford.com.cn/,0
dualicom.ca/new/images/takeit/b66ab2a092bdad0929deb78124f399a2/wbsccr.php,0
hsi.web.cern.ch/HSI/fcs/process/gigaring.htm,1
https://amoueaom-co-jp.lchynz.cn/,0
youtube.com/watch?v=3V_-tnbB1fk,1
mag.damnserver.com/nude/Michele-Scarabelli.html,1
vdacs.virginia.gov/,1
freeappgames101.com/,1
reshealth.org/,1
dl.dropboxusercontent.com/s/4o3dllw65z6wemb/vamos.lek,0
ivitality.ru,0
cetis43.mx/Modpro/alibaba/index.php?email=abuse@ambianceproducts.com,0
futsal4all.com/2010/11/dutra-fires-maccabi-to-the-top-nz/,1
spaceplace.nasa.gov/en/kids/blackhole/index.shtml,1
www.sauronsoftware.it/projects/cron4j/,1
wn.com/Upington,1
jelvehpardaz.ir,0
91.239.24.214:6892,0
digilander.libero.it/messengerlive09/?,0
http://f80e476c-4329-4a82-ae2b-40a9bc5e96df.htmlcomponentservice.com/get_draft?id=0c584d_a2d8f130e4a79a0218456c2b5f90d524.html,0
n-m.top,0
connect.in.com/kansas-basketball/photo-gallery.html,1
https://_.jplogin.xtzszy.cn,0
flema-dot.web.app,0
examiner.com/classic-movies-in-national/classic-films-focus-dial-m-for-murder-1954-review,1
profootballhof.com/history/team/denver-broncos/,1
yellowpages.ca/bus/Quebec/Montreal/HEC-Montreal/2830036.html,1
https://wfiufsyxgitg.top/,0
https://0iess.cfd/index.php?id=,0
canadatrails.ca/hiking/qc/montstbruno.html,1
totalbeauty.com/reviews/brands/renee-rouleau,1
uk.ask.com/wiki/Derek_Piggott,1
www.digitalmars.com/d/2.0/comparison.html,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/495e8698c020c78/?cmd=_update&dispatch=495e8698c020c788d&locale=_,0
acc-central.r-o-o-t.net,0
https://www.scribd.com/doc/6656887/Computer-Networking-A-Top-Down-Approach-Featuring-the-Internet-Solutions-to-Review-Questions-and-Problems,1
burbanklodge.com/,1
musicianguide.com/biographies/1608002622/Norman-Brown.html,1
pnwpageantry.com,0
chessblog.com/2011/06/get-cja-award-kosteniuk-calls-for.html,1
agcensus.usda.gov/,1
109.163.230.34/~elfiimhw/ekpe/,0
http://www.asccaaaon.accoesoesa.vclotq.top/,0
kolimar-kosturski.com/remax/index.htm,0
https://jp-merioari.jianzhumeta.com/,0
torrentz.eu/134143db29e18905d224734a47b4d9b748a7ef6d,1
https://vdfg.29975.cn/,0
https://www.zeoc.miocearcd.com/,0
http://6i5x.zexrb.com/,0
khmerleu.org/cache/fof/test/Counter/loader.html,0
http://cowevvqllb.duckdns.org/,0
berkeleycitycollege.edu/wp/,1
fouchawyy.com,0
dictionary.reverso.net/french-english/grande%20école%20de%20commerce,1
en.wikipedia.org/wiki/Hub_Andrews,1
smalley.com/,1
https://auth-nv.com/web/Login.php,0
http://www.smbc-caasord.smbc-cacrd.bgezq7.icu/,0
forum.alexanderpalace.org/index.php?topic=3235.30,1
https://dfvdcxxzcs.qpoe.com/,0
wajabu.com/John-Moreau.html,1
linkedin.com/pub/dir/+/Keleghan,1
en.wikipedia.org/wiki/Category:Companies_of_Ireland,1
24.19.25.40/img2212.png,0
whosdatedwho.com/tpx_29703/ursula-thiess/magazinecovers,1
chinese-school.netfirms.com/computer-article-open-source.html,1
youtube.com/watch?v=kbyhPRud_kQ,1
tvmagazineluiza.csproject.org,0
https://viewsnet-jp.bjnfzx.cn/,0
https://bpengwgqrd.duckdns.org,0
fordadvertiser.co.uk/forsale/Ford/1/index.htm,1
http://www.fundacionculturacaribe.com/pnc/sign-in/onlinebanking.pnc.signon/pnc/complete.php,0
icehockey.wikia.com/wiki/Bob_Berry,1
www.kangluchunjiuye.com/images/?us.battle.net/login/en/?ref=kwhjdbaus.battle.net/d3/en/index&app=com-d3,0
http://mfrldhhyar.duckdns.org/,0
https://www.mscoecr.icu/,0
aboryan.com/mlffat/987653443/assistant/XS987543445/sais.php?id=22548896665,0
manta.com/c/mmzj2z3/chancery-of-catholic-diocese,1
https://www.ritysoiz-gyaw.icu,0
wcit.net/?go=about,1
smarthous.com.ua/php/css/error/cp.php?letter=login,0
dodat.com/tuch/,1
nfb.ca/film/canada_vignettes_the_egg/,1
guardoncard.net/file/excel/excel/index.php?email=abuse@eee.com&amp;.randvqcr8bp0gud&amp;lc33&amp;idd855&amp;mkt=en-us&amp;aamp;cbcxt=mai&amp;snsc=1,0
https://aiu.kdds.bjrteh.shop,0
cuevolution.com,0
radiologyimagingcenters.com/client/14231/Lima-Memorial-Health-System-Medical-Park-Women,1
spoke.com/info/p6IUxbN/AndrewRobinson,1
http://dircobuilders.co.za/wp-admin/dropbox/dpbx/index.php,0
joynetperu.com,0
facebook.com/people/Serge-Savard/1031400678,1
https://rtgiqusebjfuwevd.top/,0
katoinfo.com/index.php?bid=778&name=Farmland%20Industries%20Inc,1
adultfilmdatabase.com/actor/madison-ivy-48957/,1
tenuz.com,0
http://www.ww.littletums.co.uk/includes/myemailbnz,0
contactocomm.net/base/_vti-bin/cas_log_check/wemail.sfr.fr/cas.php?clicid=13698&amp;default=077a4ffa8361539c5e2c0bd0227beaa0,0
www.elevation.com.cn/xno8wx,0
www.trackmysales.com/affiliates_home.asp,1
http://financialdns.com/update/files/,0
answers.com/topic/too-rich-the-secret-life-of-doris-duke-1999-film,1
vlastmagii.ru/css/,0
zctei.com/date/9377chiyue_Y_Cdcr1124.exe,0
ballparks.com/baseball/national/jarryp.htm,1
www.elsevier.com/wps/find/journaldescription.cws_home/505730/description,1
135327436.000webhostapp.com,0
accountverification.top,0
adroitfinance.net.au,0
http://www.viscvseon.drkqhke.presse.ci/,0
https://jp-amazon.w1g.top/,0
freedomfightersforamerica.com/news,1
imdb.com/name/nm3767131/,1
abacci.com/wikipedia/mobileindex.php?let=Chi,1
sagawa-sme.com,0
https://wakakusaganka.com/jp,0
thomas-family.org/familytree/kelsey/william_sarah/family.html,1
https://hosteons18.tokyo,0
http://www.saeisocen.scaseeoe.zenwzp.top/,0
https://holy-hill-4ebb.htvhujaffkj.workers.dev/,0
richard-pryor.net/,1
https://amazonfewisuyfgss.xyz/,0
stmarytx.edu/athletics/index.php?site=historyRoots,1
youtube.com/watch?v=00a4tfHLdlo,1
lakenewsonline.com/communities/x782063915/Camden-County-added-to-list-of-federal-reimbursement-eligible-counties,1
pastehtml.com/view/bfni6d3op.html,0
www.atensoftware.com/p50.php,1
https://ae10086.cc/index.php?id=,0
ymcalanguages.com/en/index.asp,1
ca.local.yahoo.com/info-2005166692-Montreal,1
pay-service-center.net,0
https://biccocamear.siteodomaindefault.com/,0
https://rplg.co/EEd3e76c0?action=resetPassword&amp;code=,0
magaazine-promocao.ml,0
https://tzqnpsd.cn,0
aproveed-disaabld.gq,0
https://www-jaccs-co-jp.acqaid.shop?loginayat7oorjobjjwi,0
armybases.us/,1
examiner.com/binghamton-senators-in-binghamton/ottawa-signs-david-hale-and-francis-lessard-to-roster,1
www.gamespot.com/wii/adventure/harrypotterphoenix/,1
facebook.com/pages/Lino-Saputo/116453851735913,1
iowastatedaily.com/sports/womensbasketball/article_ac4d89ea-ac0d-5e23-b235-8f85e3593eb3.html,1
yelp.ca/biz/notre-dame-basilica-montreal-2,1
http://www.koleyjessen.com/resources/ma-transaction-costs-part-one-capitalization-and-deduction-considerations/,1
newsarch.rootsweb.com/th/read/METIS/2006-04/1144695576,1
www.doc.ic.ac.uk/~jamm/research/go/overview.html,1
mrsarizonaamerica.com/titleholders,1
themes.thestar.com/topic/New-Zealand-national-football-team,1
trafosmazlemian.com.ar/info/FRE_R/-/36679/Welcome-48109.htm?/secure-card/cdi-Login/cfspart.php?LoginMDP?op=c&amp;url=aH/cGFnZUlkPXBuYTJwYXImc2ZpZD0zAU==,0
cbsnews.com/2316-100_162-1496696-14.html,1
connect.in.com/tv-channels-in-canada/tag-3715-4.html,1
https://aomuabinhtien.com/wp-includes/js/swfupload/zone/265c0/,0
lifesci.ucsb.edu/eemb/faculty/rice/research/research.html,1
esmeowl12.hubpages.com/hub/Panama-City-Florida-A-Family-Friendly-Vacation-Part-1,1
infoo0.000webhostapp.com,0
airtravel.about.com/od/travelindustrynews/qt/aircanadachecki.htm,1
lakerslinks.com/players/cliff_robinson.html,1
http://bit.do/eWsV7,0
https://kueroneakayaaetn.co.jp.syyunfa.cn/,0
mggsoft.com/hfvg623,0
https://ocnnecti-auonepay-jp.mnfdff.xyz,0
tourisme-montreal.org/What-To-Do/Attractions/christ-church-cathedral,1
linkedin.com/in/ameliacampbell,1
wn.com/Roman_Catholic_Diocese_of_Cleveland,1
http://www.myjsaesob.myaasb.ccrvpd.com.cn/ic6oXx7P3s/page1.php,0
imdb.com/name/nm0185568/,1
https://www.taxydromiki.com/,1
askbiography.com/bio/Oakland_Raiders.html,1
195.24.66.216,0
http://rvkutenn.co.nlkvxjpkjasdas.cc/,0
ieeeuit.com/gallery/electrofair/account/5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d927139403713ca13/foryouthanks/505aa095ab00f2e2de19e28a220860a7/,0
justinalee.com/HTMLHELP.html,1
http://zwxsysogwm.duckdns.org,0
https://taicohugtkla214.vip/,0
answers.yahoo.com/question/index?qid=20111109063250AAPc8cn,1
https://_.s1.bxzpmm.cn,0
jeanleongerome.org/,1
spypet.net/file/,0
http://www.sparknotes.com/biology/molecular/dnareplicationandrepair/section1.html,1
185.115.140.210/checkupdate,0
https://rmkvtuen.rcahvten.top/,0
news-review-messenger.whereilive.com.au/news/story/woman-found-dead-in-waterloo-corner-home/,1
https://bdfnf.bmxrmyy.cn/,0
americanexpress.com.access.deltaairexpressinc.com,0
owon19919.axwebsite.com/eBucks/eBucks.html,0
kayessbeeimpex.co.in,0
https://hhf7i86.cn,0
http://wayforwardafrica.org/wp-content/themes/herald/assets/img/logon.do.html,0
https://167.179.106.41/,0
https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Mice/zgbs/pc/11036491,1
https://en.m.wikipedia.org/wiki/Menudo_(soup),1
qingxinzui.com,0
cannabislink.ca/gov/,1
reference.com/browse/Kam,1
mxp2166.com,0
facebook.com/pages/Edward-Tufte/104059592964336,1
http://madrugadaolanches.com.br/imagens/lanches/compte/paypal.fr/,0
https://caoder.yongdaodaxhi.cc/,0
energi-andalan.co.id,0
https://om.miccearod.com,0
megalita.com.mx/administracion/modulos/banner/data/?id=1,0
http://familydentalconcerns.com/dropbox/dropbox2016/home/,0
oakland.com/,1
gmk-legal.com/uploads/wells/wells/wells/signon.php,0
hotmovies.com/video/203281/Suck-Them-Bones-Dry/,1
homezilla.ca/RealEstateAgent/Quebec/Anjou/123289/,1
barfinder.com/listings/Kellys-Westport-Inn-25046-details.aspx,1
skyways.org/genweb/archives/cloud/1903/kansas6.shtml,1
reviews.cnet.com/voice-recorders/livescribe-echo-8gb/4505-11314_7-34142159.html,1
https://www2.jp.mercarei.singin.zifin.cn/,0
https://amaznooll.co.jjp.ld66.net/,0
quietearth.us/articles/2011/07/29/GOOD-NEIGHBOURS-director-Jacob-Tierney-chats-influences-future-projects-and-what-its-like-to-work-with-cats,1
images.businessweek.com/ss/09/06/0608_tufte/1.htm,1
amigos-by-orkut7.blogspot.de/,0
netglimse.com/celebs/pages/queenie_smith/index.shtml,1
cnhermesbag.wordpress.com/,1
www.jwz.org/bbdb/,1
fullmount.co.uk/index.php/mma-news/1-latest-news/853-bamma-lightweight-champion-rob-sinclair-talks-bamma-5,1
https://www2.ameriicanexipressss.com.amercancad.jp,0
https://2secure.mogaderes.mazon.co.jp.pushrank-co-jp.com/?v3rify,0
federalregister.gov/articles/2009/07/10/E9-16390/federal-home-loan-bank-members-selected-for-community-support-review,1
semanadobrasil.myftp.biz,0
http://www.sheppardsoftware.com/mathgames/geometry/shapeshoot/line_shoot.htm,1
http://sieck-kuehlsysteme.de/userdata/images/Produktion/login/?email=jsmith@imaphost.com,0
ezinearticles.com/?Horse-Hoof-Abscess&id=4943830,1
oaklandcc.edu/,1
https://www.pottermore.com/fantastic-beasts,1
montrealstateofmind.com/2009/03/flash-mob-at-metro-berri-uqam/,1
silverspringdowntown.com/,1
https://yanoman.top/jp,0
46.161.1.172/upd/12,0
soundcloud.com/constellation-records/sets/cst038,1
scaner-sdee.tk/go/?afid=51,0
traileraddict.com/trailer/the-limits-of-control/trailer,1
connect.in.com/mila-mulroney/images-mila-mulroney-leaves-st-patricks-basilica-after-her-son-ben--1-990490332161.html,1
flixster.com/actor/tyrone-benskin,1
geze-gen.com/morganstanley/,0
yasni.co.uk/brian+stewart/check+people,1
esper.ca/lapidarius/index.php?cPath=24_63,1
https://kuronekoyamatojp.com/information.html,0
teryh.duckdns.org,0
fcchflyfishing.blogspot.com/,1
demo1.webh24.it,0
cbt-alabama.com/?id=68,1
https://www.o.mcesrcasrai.com/,0
latinchat.ca/8733560639/64853648980,0
aboutfilm.com/movies/p/pianist.htm,1
ibbabsa.cf,0
elektronikmeditation.com/,1
billionairelovestory.com,0
wsdot.wa.gov/,1
sports.espn.go.com/nfl/playoffs07/news/story?id=3227245,1
ggvetrx.com/,1
metroactive.com/papers/metro/03.15.01/valentine-0111.html,1
fasttrain.com/,1
serwer1985092.home.pl,0
yoox.com/design/TABLE+%26+KITCHEN/searchResult/c/cat_23/ipp/40/gender/D/tskay/361A2971/dept/design,1
reliancegroupltd.com/,0
westmichiganflyfishing.com/,1
http://k3yw0r6.com/Yahoo/Y1.html,0
http://topdomainsinfo.info/mousesavers-com-disney-discounts-deals-coupons-guide-mousesavers-com/,1
nude.actors.nu/elias_koteas,1
spokeo.com/Jeanne+Borden,1
dumas-one.firebaseapp.com,0
genforum.genealogy.com/favre/messages/125.html,1
http://cqenigflvi.duckdns.org/ja/main,0
censusonline.us/browse/STOVALL/,1
service-adinfo-ddns.fr,0
businessfamilies.wordpress.com/,1
facebooklolpd.webcindario.com,0
education.com/schoolfinder/us/pennsylvania/uniontown/albert-gallatin-area-shs/,1
thenewnixon.org/,1
zazzle.com/tip_oneill_baseball_card_hat-148027464703474000,1
lnternal-ppal-limited.com,0
canadiangenealogy.net/britcolumbia/british_columbia_cemetery_records.htm,1
linkedin.com/pub/paul-pierce/9/370/351,1
https://www.compassion.com/about/where/nicaragua.htm,1
en.wikipedia.org/wiki/Kansas_City_Command,1
bcpzonasegurebeta-viabcp.com,0
https://pay0.info/,0
plainsledgerart.org/essays/view/2/1,1
bukisa.com/topics/bronfman-family,1
http://d293416.u-telcom.net/,0
cruzrojabuga.org/2013/reparacion/modules/docusign/login.php?cmd=login_submit&amp;;id=006dd31a84196eb2dcecb0891e4cebba006dd31a84196eb2dcecb0891e4cebba&amp;;session=006dd31a84196eb2dcecb0891e4cebba006dd31a84196eb2dcecb0891e4cebba,0
infibeam.com/Books/search?author=John%20Mc%20Donald,1
imdb.com/name/nm1985852/,1
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=baef9d2759b966becc9e1ad8d14ff3d8baef9d2759b966becc9e1ad8d14ff3d8,0
team-inccontactuser.maheshanand.com,0
http://kb.mozillazine.org/Firewalls,1
https://bwut-au-pay.eepmxxv.cn,0
https://www.theverge.com/circuitbreaker/2017/2/24/14699044/nintendo-switch-pro-controller-hands-on-preview,1
https://www.aoseuu-aaasmnceeeomsuuussn.raoxuemans.cn/,0
biology.leidenuniv.nl/~zandee/cafca/,1
linkedin.com/pub/michael-galarneau/1/797/942,1
http://oxpmbmwcjo.duckdns.org/,0
funfunfunmedia.com/2010/08/the-phenomenauts-i-am-not-robot-mp3/,1
montreal.ctv.ca/servlet/an/local/CTVNews/20111122/mtl_mourani_111122/20111122?hub=MontrealHome,1
buy.com/prod/transition-networks-wmbs-a1-eol-no-rtn-wall-mount-bracket-3-2/208736433.html,1
http://qwefdfxv.onedumb.com/,0
jstudio.com.my/5mkejwj4,0
linkedin.com/pub/chris-cannizzaro/6/971/3a9,1
zopzop95.net/data/feeder/,0
azhockey.com/Ha.htm,1
https://family.disney.com/recipe/mickey-mouse-cake-pops/,1
oasmuovmanxyan.org/data/info.php,0
linkedin.com/in/carlkingcreative,1
whosdatedwho.com/tpx_42207/mark-curry/,1
www.ahinfo.net.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,0
geomagnetic-tacks.000webhostapp.com,0
especial-mes-das-maes-eletronicos.com,0
https://www.domainregistration.com.au/infocentre/info-domain-type.php,1
strategyfirst.net/,1
servicio.mastercard.com.co.ayuda.actualizacion.datos.invalidad.error.kaducats.es/mc-co/769369093025284193259067430682118701509571956964159921323088,0
absoluteastronomy.com/topics/1916_in_baseball,1
pipl.com/directory/people/Tony/Ayton,1
ashleynichols.wordpress.com/,1
www.globaltraditions.com.my/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,0
cndoubleegret.com/admin/secure/cmd-login=fe3b3828c30dde1386ef28f892f51a26/?user=3Dsjenk=&amp;reff=OGMyOWYwOTlhMzNlNGE0NDQxYTIxNmIzNTkzYzExMDc=,0
facebook.com/people/Robert-Henker/1525906309,1
a0298515.xsph.ru,0
http://dmcaremoval-8678193660.info-protech.be/connect.html?timelimit=d3065ab15ba5c97f82e0e26d7856ff3f,0
http://www.raekotnon.rakaseoou.rbyycn.top/uWBRvZ8quj/page1.php,0
https://www.thetruckersreport.com/trucker-tax-tips/,1
https://hregdsa.yourtrap.com/,0
carsoup.com/Harrisonburg/dealers/inventory/Car-Truck/Virginia-WestVirginia/Joe-Bowman-Auto-Plaza/,1
https://etc.gzczw.com/,0
users.skynet.be/omniscala/index1.htm,1
rootsweb.ancestry.com/~mobarry/cemetery/corinth/corinth-p-s.htm,1
http://www.amozonckaingycida.jp,0
https://jfghcv.kxfhhbb.cn,0
https://www2.mstonuoui.icu/,0
http://hackaday.com/2011/03/08/can-sniffing-for-steering-wheel-button-presses/,1
briancampbell.blogspot.com/2009/03/sense-and-sustainability-u-of-m.html,1
kitchenaidarchitect.com/avail.html,0
https://nojbrmp.cn,0
https://comicvine.gamespot.com/the-mask/4005-42252/issues-cover/,1
http://jlmconsultantsray.org/c4185/,0
https://mlcard.hbstjg.com/,0
http://www.coca-colacompany.com/careers/applicant-help,1
pastehtml.com/view/bc1jvqoxz.html,0
pipl.com/directory/name/Blankenship/Billy,1
greekproducts.com/bluebell/,1
ramboxsiuy.blogspot.com,0
partyeazy.com/8fh34f3?ENwhDvrrFG=ObeEEg,0
mmamania.com/2011/10/25/2513370/bellator-59-lyman-good-vs-michael-costa-booked-for-nov-26-in-atlantic,1
157.245.99.1,0
http://nicenecei.geronmonet.cn/?GHVth*seZzERD*ftGVYBHUniIMjnKBjFC*rdXFTCHyjgJNUHgvHFCdgIHVJFcdRXDftc,0
thewallpapers.org/cartoon/jacob_two-two.php,1
paypal.com.fr.cgi-bin.webscr.cmd.login.minasfutebolbrasil.com.br/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=8b2506b8d7505bd74f9d2a873843a3d8,0
myspace.com/oscar.lua,1
211.18.200.4/~tlas021/3rwcozqv,0
cmcnational.com/en/calendrier/3308/,1
https://amacon.servert-jp.cc/pc/index.php,0
nme.com/artists/hieroglyphics,1
http://TranslatedLyrics.ru/andrea_bocelli/i_can039t_help_falling_in_love_with_you.html,1
en.wikipedia.org/wiki/Melissa_Maughn,1
108.175.156.78/~thaisupp/nelson/post.php,0
singularity.net/,1
uboat.net/allies/merchants/crews/listing.html?letter=L,1
https://www.mrexcel.com/forum/excel-questions/763592-text-mining-excel.html,1
synoptic-skin.000webhostapp.com,0
ncpano.com/pp/,0
giantitp.com/forums/showthread.php?t=59597,1
minhkhoitonghop.com/thietke/images/demo/dropbox/dropbox/dropbox,0
boxofficemojo.com/movies/?id=shapeofthings.htm,1
djexclireal.com,0
https://auopay-auoneo-jp.gzbs7gz.cn,0
patricia-bosworth.com/quotes/,1
http://rekovtem-kfuqgj.cc/,0
http://siberianhusky.ge/components/com_media/logins.jsp.htm,0
us.diablo.com.zh-zet.in/login.html?app=wamref=www.battle.net/account/eor=0app=bam,0
classmates.com/directory/public/memberprofile/list.htm?regId=8702635581,1
www.you2.de/defaulte.htm,1
personalpages.tds.net/~jjbrandt/,1
http://wtaejccltu.duckdns.org/,0
tocoistas.org,0
https://soyvive.com/plalaemai/Sites/,0
https://au-login.yearnspace.com,0
itsnotonething.com/,1
http://bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/index.php?rand=13inboxlightaspxn.1774256418,0
youtube.com/watch?v=CwrnxTo5XQg,1
archive.org/stream/cihm_00147/cihm_00147_djvu.txt,1
absoluteastronomy.com/topics/Texas,1
http://www.ckodocomo.com/,0
98.209.75.164/img2212.png,0
allbreedpedigree.com/marguerite10,1
324285643235612.top,0
https://mynembercard.point.soumu.jq.txxmftx.cn/,0
999fitness.com/HSBC.BANK_STORAGE.DATA/new.html,0
thebergman.com/default.html,1
http://www.saesoccin.scaseein.zenwzp.top/,0
mylife.com/c-409257489,1
http://doelger.info/freemobile/066da23d059f4e470168d6c40bb4602c/,0
3dportret.si,0
herpesvaccineresearch.com/,1
123people.co.uk/s/leigh+fisher,1
online-att.com,0
thepetronics.com,0
answers.com/topic/evans-george-henry,1
190.96.47.9/,0
youtube.com/watch?v=7qaWOF7asoM,1
faqs.org/copyright/the-bear-went-over-the-mountain-old-macdonald-arr-by-andy/,1
answers.com/topic/corner-kick,1
https://ytdsaqqw3.top/,0
statsheet.com/bhsb/players/jaron-rush,1
autoracing1.com/Archives/Schedules/schedule_Detailed_CART_2002.htm,1
http://nect-group.com/NETFLIX.AU/,0
slashcontrol.com/free-tv-shows/late-night-with-jimmy-fallon/1107662472-summer-do-not-read-list-part-2,1
www.quocvietthuphap.com:82/images//a.htm,0
estilo-direto.joomla.com,0
www.prezent.com.mk/hali.php,0
mortgage101.com/,1
dublin.ratemyarea.com/places/dr-liam-power-5450,1
zdom.com/internationalartists/artistsdirectory-g14.htm,1
manta.com/c/mmdfys8/representative-emanuel-cleaver,1
boston.com/bigpicture/2009/01/the_inauguration_of_president.html,1
pinnaclecareerinstitute.in/,1
paypal.com.dz.cgi.bin.webscr.cmd.login.run55125265262gfgf5hg1h5gjhkjhhh1212.hamropatrika.com/paypal/,0
ncronline.org/,1
www.bukharin.net/phil/puzzles.html,1
multicarsclub.com,0
https://www.msceosnadmeosnmrn.epmlbvx.ne.pw,0
http://mostpopularwebsites.net/www.cnnsi.com,1
linesandcolors.com/2010/02/03/michael-paul-smith/,1
jootonaamila.com,0
centromedis.com/administrator/index1.htm,0
castmequick.com,0
www.globaltradepaths.twomini.com/samples.htm,0
jjdstorage.com/image/userfiles/paypal-com.webscrcgilogin.dispatch.455935L4RQUSF942L5Lfdsqf/MGen/Fc11807042739a1160c24d52d40038fb6/?dispatch=BW7wvJiuEOQkdonl45L8UmpM8fFlZrFBnM8SvqnaedurBSNGYy,0
planetgearsofwar.gamespy.com/View.php?view=GameInfo.Detail&id=12&game=6,1
nybaseballdigest.com/?p=22560,1
enjoyhiltonhead.com/best-places-to-visit/2011/6/30/july-2011-daufuskie-island-sc.html,1
http://www.famipay.famidlgli.tridfjl.cn/,0
https://gjyjcv.xcnrgcv.cn,0
logarliquids.com,0
paypal-authorized-service.com,0
rmx.desaibsbeau.net/Remax/remax.htm,0
vaughtsviews.com/?p=14392,1
https://www.anixter.com/en_us/c/TC,1
taches.vilva.ca,0
gaudimusic.com/landing-page/erst/pages/ned/index.php,0
devilshockeydeals.com/fan/new-jersey-devils-ties,1
akfjsh.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0
waatp.com/people/donald-mactavish/25557586/,1
crchurches.net,0
tools.ietf.org/html/rfc1796,1
http://amaozn.dsygk.com/signim/?f08b62d2,0
http://hydrogenideas.com/dhl/cn/DHL%20AUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=4&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email&amp;.rand=13InboxLight.aspx?n=1774256418,0
trazantes.com/celbertaryep,0
https://fbshadow.000webhostapp.com/index.php/facebook.html,0
http://www.xinzhu08.com/images/instructions/up/,0
twitter.com/bshaw,1
easec.com.au,0
disneycomics.free.fr/index_vanhorn_date.php,1
patiofresh.com/system/data/index.php,0
fraser.stlouisfed.org/publications/holc/,1
oaklandfocus.blogspot.com/2007/11/oakland-tribune-focuses-on-lake-merrit.html,1
facebook.com/suburbannoizerecords?sk=wall,1
jesusneverexisted.com/,1
loja.likekits.com.br/account/login,0
http://www.aesoasnen.acseossnesn.1mzrwj4k.com.cn/ic6oXx7P3s/page1.php,0
msn.foxsports.com/nfl/player/dominique-franks/766608,1
spaceformusic.com/main.html,1
https://x.co/6ndtY,0
basketball-reference.com/blog/?p=9394,1
http://redeportais.com.br/eventos/wp-admin/js/gov-impots.client/index/989a25f6258f1c14eb35fbb4f7183241/f9ad38ba7122146eca459f8dcca8360d/,0
third-millennium-library.com/readinghall/GalleryofHistory/French-Kings/Louis-Philippe.htm,1
mediasupportservicalerts.org/,0
https://7kgynn2.cn,0
oldbaseball.com/checklists/71topps.html,1
amazon.co.uk/Lost-Translation-DVD-Bill-Murray/dp/B0001GNDRA,1
longitudebooks.com/find/p/19724/printable/1,1
goner-records.com/board/index.php?action=vthread&forum=4&topic=42193,1
bizdiv.fullcoll.edu/,1
ryanmcginley.com/,1
hnitpl.com/,1
www.sonickaiser.es.tl/Habbo-.-es.htm,0
nsi-canada.ca/state_of_yo.aspx,1
joebrewer.4t.com/tsenvy/home.htm,1
http://rckvton-lohiin.xyz,0
facebook.com/people/Cecil-Parker/868115432,1
http://skistpaul.com/secure1/fud_dropbox/site/main.html,0
ampmtransport.co.uk,0
thefreedictionary.com/rogue+wave,1
betononasos24.com/modules/log/i/g.w/auth/view/document,0
lafirmalegal.com/wp-includes/images/msnn/zonalzone/homezone/index.php,0
ao365.gweane.live,0
binance20.org,0
cartoonstock.com/directory/t/two_fingers.asp,1
amz-accedilogin.servehttp.com,0
fanbase.com/Frank-Solich,1
invitroideas.com,0
wq0w44.naqycirefupd.net/31ym50vj7e\nwww.railgeelong.com/location/camperdown,0
spiritus-temporis.com/index/cri.html,1
ppal.digibyts.com,0
news.yahoo.com/local/kmbc-tv-kansas-city-12195296-12786027.html,1
galleryofhistory.com/archive/8_2004/military/67814-GENERAL-GARRISON-H-DAVIDSON.htm,1
http://maagmen.pl/new/,0
https://www.acseosn-aseosmcoenm.dhgldyf.md.ci/,0
mylife.com/benoit_hamel,1
217.12.209.26/news/index.php,0
bhxingda.com/hix5s,0
123people.com/s/nadia+tucci,1
coloradocollege.edu/Alumni/City_Champions/,1
http://www.traveller.com.au/airline-review-latam-premium-business-class-santiago-to-sydney-gujhje,1
http://www.nokia.com/en_us/phones,1
jacquesflowers.com/about.htm,1
2010.rocktherepublic.com/musician/we-were-wolves/,1
https://amazon.mirr2.co/,0
music.yahoo.com/earl-hines/,1
tools.ietf.org/html/rfc2428,1
https://www.pce.uw.edu/certificates/editing,1
durbanville-property.co.za,0
wn.com/rivages_du_monde,1
www.verdewek.com/openmetis/,1
users.skynet.be/hermandw/olymp/spfenmst.html,1
rogermooking.com/credits/,1
manta.com/c/mm2vmhr/boley-homes,1
